Hypocenter Depth (km),Magnitude,Rrup_OpenQuake,Soil_Class,Tmax,origen,Seismic Latitude,Seismic Longitude,Station Latitude,Station Longitude,T_0.01_RotD50
6.973,3.7,2.740840023925201,2,2.857142857142857,NGAW2,38.3913,-122.616,38.3453,-122.4584,-5.631541723246052
6.973,3.7,3.5934692693092782,2,1.4285714285714286,NGAW2,38.3913,-122.616,38.1448,-122.8802,-7.433977152401154
6.973,3.7,2.8118094353930627,2,2.5806451612903225,NGAW2,38.3913,-122.616,38.2602,-122.5518,-5.803399515686961
6.973,3.7,3.4183822064162563,3,1.2698412698412698,NGAW2,38.3913,-122.616,38.3099,-122.943,-5.311620866995936
6.973,3.7,2.953868069455292,3,3.0769230769230766,NGAW2,38.3913,-122.616,38.3366,-122.8108,-4.539415217522667
6.973,3.7,3.27601201623901,2,1.509433962264151,NGAW2,38.3913,-122.616,38.4677,-122.8965,-5.93705212226942
6.973,3.7,3.6114583071453517,2,1.4545454545454546,NGAW2,38.3913,-122.616,38.2804,-122.2158,-7.158967855307273
6.973,3.7,3.3024814087229974,2,1.0,NGAW2,38.3913,-122.616,38.1649,-122.713,-6.333036404720905
6.973,3.7,3.7421832261362473,3,1.8181818181818181,NGAW2,38.3913,-122.616,38.0425,-122.7968,-6.0070083281778
6.973,3.7,2.130609828254235,2,2.5806451612903225,NGAW2,38.3913,-122.616,38.3488,-122.578,-4.7937268205429335
6.973,3.7,3.4487168976301317,3,1.5686274509803924,NGAW2,38.3913,-122.616,38.1436,-122.4497,-6.65334874729521
6.973,3.7,3.1801349965517702,3,1.5384615384615383,NGAW2,38.3913,-122.616,38.2404,-122.7984,-5.6554818588674545
6.973,3.7,2.046401687601636,2,2.962962962962963,NGAW2,38.3913,-122.616,38.3892,-122.663,-4.761556546421187
6.53,3.7,2.920469789053444,3,1.3793103448275863,NGAW2,35.6371,-120.7559,35.5338,-120.9067,-5.707042884019008
6.53,3.7,3.4657359027997265,3,0.9090909090909091,NGAW2,35.6371,-120.7559,35.4077,-120.5456,-5.167982326821102
6.53,3.7,3.5854614949154477,3,1.8604651162790697,NGAW2,35.6371,-120.7559,35.8666,-120.4796,-7.076120677587197
6.53,3.7,3.5313480661272005,3,1.6666666666666667,NGAW2,35.6371,-120.7559,35.824,-121.0539,-7.027449139101323
6.53,3.7,3.1471649773142003,2,1.1267605633802817,NGAW2,35.6371,-120.7559,35.4588,-120.8817,-6.4131620912364085
6.53,3.7,2.458733775483977,3,5.333333333333333,NGAW2,35.6371,-120.7559,35.636,-120.8698,-4.840297000663182
5.014,3.6,3.5251833614431467,4,1.5384615384615383,NGAW2,37.3892,-121.5177,37.2675,-121.8666,-7.295343141564344
5.014,3.6,3.5759906720353185,4,1.2307692307692308,NGAW2,37.3892,-121.5177,37.3014,-121.9039,-6.7871433595044355
5.014,3.6,3.566429294357372,4,2.7586206896551726,NGAW2,37.3892,-121.5177,37.417,-121.9154,-7.221599276268375
5.014,3.6,3.2729851505152325,3,2.5806451612903225,NGAW2,37.3892,-121.5177,37.3466,-121.8077,-7.045927136213
5.014,3.6,3.3700506526653187,3,2.1052631578947367,NGAW2,37.3892,-121.5177,37.376,-121.8437,-7.907036391987098
5.014,3.6,3.708682081410116,3,2.162162162162162,NGAW2,37.3892,-121.5177,37.7174,-121.727,-6.7529402484561105
5.014,3.6,3.4496700351129332,3,2.0,NGAW2,37.3892,-121.5177,37.414,-121.8709,-6.7327865212167035
5.014,3.6,3.5524868292083815,4,2.6666666666666665,NGAW2,37.3892,-121.5177,37.3833,-121.9109,-7.260664465152508
5.014,3.6,3.6620219999440535,4,1.1428571428571428,NGAW2,37.3892,-121.5177,37.2854,-121.936,-7.473015969443015
5.014,3.6,3.7054907199191334,4,1.8604651162790697,NGAW2,37.3892,-121.5177,37.6887,-121.7835,-7.43519990316657
5.014,3.6,3.261935314328648,3,1.8604651162790697,NGAW2,37.3892,-121.5177,37.4504,-121.8004,-7.068352526681933
5.014,3.6,3.48584485572244,3,1.8181818181818181,NGAW2,37.3892,-121.5177,37.1543,-121.7347,-8.06036029169551
5.014,3.6,2.578700529074361,2,5.333333333333333,NGAW2,37.3892,-121.5177,37.3416,-121.6426,-6.110236821900095
5.014,3.6,3.509453700432007,3,16.0,NGAW2,37.3892,-121.5177,37.6221,-121.757,-6.9458102718514025
4.912,3.6,2.5273273656719524,3,1.7391304347826089,NGAW2,35.492,-120.7845,35.5338,-120.9067,-5.304672719086216
4.912,3.6,3.457577715098263,3,0.24242424242424243,NGAW2,35.492,-120.7845,35.2122,-120.8408,-6.888263484303136
4.912,3.6,3.3669509429335642,3,1.4814814814814814,NGAW2,35.492,-120.7845,35.233,-120.7817,-5.845896536095846
4.912,3.6,2.8859174075467844,3,7.2727272727272725,NGAW2,35.492,-120.7845,35.636,-120.8698,-5.057546100365577
4.912,3.6,3.5879535355239756,2,0.3076923076923077,NGAW2,35.492,-120.7845,35.1682,-120.7613,-7.694784659395256
4.912,3.6,3.1620938107692163,3,1.3559322033898304,NGAW2,35.492,-120.7845,35.4077,-120.5456,-6.338892660774523
4.912,3.6,2.354228326145884,2,1.7777777777777777,NGAW2,35.492,-120.7845,35.4588,-120.8817,-4.760635346032722
16.702,3.71,2.900322088749333,3,3.3333333333333335,NGAW2,37.7173,-121.8076,37.66,-121.873,-6.254212605214831
16.702,3.71,2.8735646395797834,4,2.2222222222222223,NGAW2,37.7173,-121.8076,37.68,-121.739,-6.152380526722528
16.702,3.71,3.7201358437644907,4,0.8,NGAW2,37.7173,-121.8076,37.4072,-122.0,-7.749655400077201
16.702,3.71,3.44265917146975,4,2.3529411764705883,NGAW2,37.7173,-121.8076,37.5927,-122.0745,-5.877127441855898
16.702,3.71,2.8741294517947424,3,2.7586206896551726,NGAW2,37.7173,-121.8076,37.7174,-121.727,-6.00605202894612
16.702,3.71,3.4468078929142076,3,2.4242424242424243,NGAW2,37.7173,-121.8076,37.954,-121.8655,-8.0778517541727
16.702,3.71,3.709172157381699,3,3.8095238095238093,NGAW2,37.7173,-121.8076,37.9188,-122.1518,-7.724716646080378
16.702,3.71,3.510350695558678,3,1.0389610389610389,NGAW2,37.7173,-121.8076,37.4504,-121.8004,-7.882483183135887
16.702,3.71,2.9338568698359038,3,2.2857142857142856,NGAW2,37.7173,-121.8076,37.7477,-121.7084,-3.256009058324074
16.702,3.71,2.804571768092832,3,3.0769230769230766,NGAW2,37.7173,-121.8076,37.7294,-121.8335,-4.814400970248999
16.702,3.71,3.326473835466219,3,3.0769230769230766,NGAW2,37.7173,-121.8076,37.8588,-121.9926,-6.0930995666081005
16.702,3.71,3.3506055955460954,2,2.3529411764705883,NGAW2,37.7173,-121.8076,37.9123,-121.9072,-6.901357786645451
16.702,3.71,3.740285242173836,3,2.4242424242424243,NGAW2,37.7173,-121.8076,38.0269,-122.016,-7.389268085450956
16.702,3.71,2.9780773383152703,3,6.153846153846153,NGAW2,37.7173,-121.8076,37.6221,-121.757,-6.452935721498943
2.386,3.5,3.6793340412704048,3,1.7391304347826089,NGAW2,37.9128,-122.1427,37.6793,-122.4841,-6.992051436427998
2.386,3.5,2.848970892158587,3,2.1052631578947367,NGAW2,37.9128,-122.1427,38.0345,-122.2702,-6.947793205963697
2.386,3.5,2.673458756332591,3,1.9047619047619047,NGAW2,37.9128,-122.1427,37.8606,-122.2933,-5.828742478244405
2.386,3.5,2.4406063908914204,3,1.6326530612244896,NGAW2,37.9128,-122.1427,37.8584,-122.2525,-5.112024705037956
2.386,3.5,2.225704048658088,3,8.88888888888889,NGAW2,37.9128,-122.1427,37.8762,-122.2356,-5.927947922929297
2.386,3.5,0.6729444732424258,3,3.8095238095238093,NGAW2,37.9128,-122.1427,37.9188,-122.1518,-2.0104357636095083
2.386,3.5,2.4292177439274116,3,8.88888888888889,NGAW2,37.9128,-122.1427,37.8735,-122.261,-5.800051113635809
2.386,3.5,3.2304090606818736,2,1.1267605633802817,NGAW2,37.9128,-122.1427,37.8573,-122.4227,-6.368124729300974
2.386,3.5,3.740522687265775,3,1.7391304347826089,NGAW2,37.9128,-122.1427,37.7477,-121.7084,-7.458616748031354
2.386,3.5,3.518091133133655,3,1.8181818181818181,NGAW2,37.9128,-122.1427,37.7294,-121.8335,-6.944802116715713
2.386,3.5,2.6623552418400807,3,3.8095238095238093,NGAW2,37.9128,-122.1427,37.8588,-121.9926,-6.186137266446497
2.386,3.5,3.026261478588814,2,1.3114754098360657,NGAW2,37.9128,-122.1427,37.9123,-121.9072,-6.289160861788553
2.386,3.5,2.826129489167811,3,1.702127659574468,NGAW2,37.9128,-122.1427,38.0269,-122.016,-6.913547018773947
2.386,3.5,3.743367639398006,2,0.8163265306122448,NGAW2,37.9128,-122.1427,37.6372,-122.4748,-8.330892063629452
2.386,3.5,3.7157647828953184,2,1.8181818181818181,NGAW2,37.9128,-122.1427,38.2804,-122.2158,-8.781067595570898
2.386,3.5,3.0204248861443626,2,0.7272727272727273,NGAW2,37.9128,-122.1427,38.076,-122.2585,-6.814273132649703
5.084,3.5,3.6503984672956546,3,0.8163265306122448,NGAW2,37.8179,-122.0633,37.7509,-122.4907,-7.765065092121099
5.084,3.5,3.6197972929264925,3,1.509433962264151,NGAW2,37.8179,-122.0633,37.5419,-122.3047,-7.738237648865784
5.084,3.5,3.4787755163075302,4,3.3333333333333335,NGAW2,37.8179,-122.0633,37.68,-121.739,-7.873372818993344
5.084,3.5,3.696351468952637,3,1.7777777777777777,NGAW2,37.8179,-122.0633,37.6793,-122.4841,-6.9957245691696075
5.084,3.5,3.40982670836021,3,1.4545454545454546,NGAW2,37.8179,-122.0633,38.0345,-122.2702,-7.057342885481684
5.084,3.5,3.541249137109912,3,1.0256410256410258,NGAW2,37.8179,-122.0633,37.7163,-122.4312,-6.976252559009112
5.084,3.5,2.9236990706541595,4,1.4545454545454546,NGAW2,37.8179,-122.0633,37.7986,-122.2684,-5.449197699792932
5.084,3.5,2.989714201228428,3,2.2222222222222223,NGAW2,37.8179,-122.0633,37.6806,-121.921,-6.463633078063261
5.084,3.5,3.0478502278160975,3,1.6666666666666667,NGAW2,37.8179,-122.0633,37.8606,-122.2933,-7.004428086742401
5.084,3.5,2.869601996409779,3,1.4035087719298245,NGAW2,37.8179,-122.0633,37.8584,-122.2525,-6.110854122558626
5.084,3.5,3.3520071374713836,4,2.2857142857142856,NGAW2,37.8179,-122.0633,37.6887,-121.7835,-6.594828063686114
5.084,3.5,2.5847519847577165,4,1.7777777777777777,NGAW2,37.8179,-122.0633,37.7269,-122.1509,-6.037979800849451
5.084,3.5,2.203869120054888,3,2.5,NGAW2,37.8179,-122.0633,37.8852,-122.0322,-4.779325140440986
5.084,3.5,2.922623801733353,3,1.4035087719298245,NGAW2,37.8179,-122.0633,37.9422,-121.9305,-6.023711743845806
5.084,3.5,3.126760535960395,3,1.9512195121951221,NGAW2,37.8179,-122.0633,38.013,-122.1342,-5.481205163625766
5.084,3.5,3.210440346047099,4,1.8181818181818181,NGAW2,37.8179,-122.0633,37.6667,-121.8572,-6.853851544759351
5.084,3.5,3.1552968432253294,3,10.0,NGAW2,37.8179,-122.0633,37.954,-121.8655,-7.362016276276122
5.084,3.5,2.649714624089247,3,16.0,NGAW2,37.8179,-122.0633,37.9188,-122.1518,-6.050128517258685
5.084,3.5,2.933324813425374,3,8.0,NGAW2,37.8179,-122.0633,37.8735,-122.261,-6.8610453722867835
5.084,3.5,3.4669851222001586,2,1.0,NGAW2,37.8179,-122.0633,37.8573,-122.4227,-6.7584537659544255
5.084,3.5,3.4747575847701837,3,1.1267605633802817,NGAW2,37.8179,-122.0633,37.7477,-121.7084,-6.493156014584827
5.084,3.5,3.1210424645194377,3,3.8095238095238093,NGAW2,37.8179,-122.0633,37.7294,-121.8335,-6.087188532518038
5.084,3.5,2.263844264677615,3,1.7391304347826089,NGAW2,37.8179,-122.0633,37.7379,-122.0649,-4.946268506454037
5.084,3.5,3.1467351470905185,3,1.4814814814814814,NGAW2,37.8179,-122.0633,37.8104,-121.8027,-6.382102325388317
5.084,3.5,3.154443964708812,3,2.5,NGAW2,37.8179,-122.0633,37.9889,-122.2156,-5.315083943313357
5.084,3.5,3.5183876490735586,2,0.898876404494382,NGAW2,37.8179,-122.0633,37.9491,-122.4085,-7.461437952700835
5.084,3.5,2.191653532286764,3,5.333333333333333,NGAW2,37.8179,-122.0633,37.8588,-121.9926,-4.032428915313782
5.084,3.5,2.882563575448353,2,1.4545454545454546,NGAW2,37.8179,-122.0633,37.9123,-121.9072,-5.854234851643762
5.084,3.5,3.1730412885244013,3,2.7586206896551726,NGAW2,37.8179,-122.0633,38.0269,-122.016,-7.024711656414601
5.084,3.5,3.380654480430826,3,2.0,NGAW2,37.8179,-122.0633,37.6236,-121.8364,-6.86515758195516
5.084,3.5,3.277899165317662,3,1.4035087719298245,NGAW2,37.8179,-122.0633,37.8079,-122.3618,-7.295301886587956
5.084,3.5,3.727138166231027,2,1.0389610389610389,NGAW2,37.8179,-122.0633,37.6372,-122.4748,-7.456357192916068
5.084,3.5,3.594843462187342,2,1.1267605633802817,NGAW2,37.8179,-122.0633,37.795,-122.4746,-7.917617952272684
5.084,3.5,3.7128400915587796,2,0.8695652173913044,NGAW2,37.8179,-122.0633,37.5823,-122.4201,-6.132339869060219
5.084,3.5,3.726656818447966,2,0.898876404494382,NGAW2,37.8179,-122.0633,38.002,-122.4747,-8.207083264124929
5.084,3.5,3.550191934340043,2,1.3114754098360657,NGAW2,37.8179,-122.0633,38.1228,-122.1492,-7.2572120510029805
5.084,3.5,3.5112468868061133,2,1.6666666666666667,NGAW2,37.8179,-122.0633,38.076,-122.2585,-6.96867475676432
5.084,3.5,3.277522020300934,4,2.162162162162162,NGAW2,37.8179,-122.0633,37.9161,-122.3361,-6.497495019344653
5.084,3.5,3.544142657647253,3,10.0,NGAW2,37.8179,-122.0633,37.6221,-121.757,-7.972003822802288
9.054,3.9,2.799108932049177,3,3.0769230769230766,NGAW2,35.8631,-120.4145,35.945,-120.542,-5.802764708205132
9.04,3.72,2.359910159613315,3,3.3333333333333335,NGAW2,35.86,-120.4076,35.8666,-120.4796,-2.7939400072875813
9.04,3.72,2.8616292890305104,3,4.2105263157894735,NGAW2,35.86,-120.4076,35.945,-120.542,-4.865159662497979
9.129,3.54,3.548179572010801,3,2.5,NGAW2,35.9563,-120.5049,35.7307,-120.2499,-7.357639468376992
9.129,3.54,2.5680215564985067,3,2.857142857142857,NGAW2,35.9563,-120.5049,35.8666,-120.4796,-4.380474240261855
9.129,3.54,2.2202898502672155,3,3.8095238095238093,NGAW2,35.9563,-120.5049,35.945,-120.542,-3.831374788804468
9.129,3.54,3.686877451443263,3,2.4242424242424243,NGAW2,35.9563,-120.5049,36.2159,-120.8013,-8.754486378334889
6.525,3.68,2.333114298028869,3,3.3333333333333335,NGAW2,35.8406,-120.3872,35.8666,-120.4796,-4.053627469203816
6.525,3.68,2.9274534328006965,3,3.4782608695652177,NGAW2,35.8406,-120.3872,35.945,-120.542,-6.397134676231518
6.358,3.5,3.566146688731639,4,1.6,NGAW2,37.365,-121.7273,37.68,-121.739,-6.662515262642009
6.358,3.5,2.9036169846461855,4,0.8791208791208791,NGAW2,37.365,-121.7273,37.417,-121.9154,-6.020829920058178
6.358,3.5,2.2267833795777636,3,4.444444444444445,NGAW2,37.365,-121.7273,37.3466,-121.8077,-5.630120480507316
6.358,3.5,3.2160718975354663,4,2.3529411764705883,NGAW2,37.365,-121.7273,37.4072,-122.0,-5.760409335677737
6.358,3.5,3.3971893602646164,4,1.2698412698412698,NGAW2,37.365,-121.7273,37.3942,-122.0604,-6.257996403936713
6.358,3.5,2.454447442303292,3,2.857142857142857,NGAW2,37.365,-121.7273,37.376,-121.8437,-6.300182871457974
6.358,3.5,3.6752875005944694,3,1.25,NGAW2,37.365,-121.7273,37.7174,-121.727,-7.738721889816097
6.358,3.5,2.6878474937846906,3,3.2,NGAW2,37.365,-121.7273,37.414,-121.8709,-5.845200312269451
6.358,3.5,3.261168737058452,3,1.1428571428571428,NGAW2,37.365,-121.7273,37.3641,-122.0182,-6.750828456208127
6.358,3.5,3.0487989944906833,4,1.3793103448275863,NGAW2,37.365,-121.7273,37.2854,-121.936,-5.936469672031051
6.358,3.5,3.119276459645446,4,1.4814814814814814,NGAW2,37.365,-121.7273,37.3583,-121.9778,-6.102543157732718
6.358,3.5,3.1994891110680106,2,1.6666666666666667,NGAW2,37.365,-121.7273,37.1635,-121.6265,-6.880012688161305
6.358,3.5,2.5384474167160302,3,2.962962962962963,NGAW2,37.365,-121.7273,37.4504,-121.8004,-5.440445375853211
6.358,3.5,3.7333746940004877,3,1.6666666666666667,NGAW2,37.365,-121.7273,37.7294,-121.8335,-8.12000221976032
6.358,3.5,3.507956918233689,3,2.2857142857142856,NGAW2,37.365,-121.7273,37.1722,-122.0112,-6.508016535247419
6.358,3.5,3.7140597526442347,3,1.1428571428571428,NGAW2,37.365,-121.7273,37.3605,-122.1899,-6.958984364904779
6.358,3.5,3.358289880650879,2,2.5806451612903225,NGAW2,37.365,-121.7273,37.2063,-121.9773,-6.341565149467585
6.358,3.5,3.171364842197149,3,1.7391304347826089,NGAW2,37.365,-121.7273,37.1543,-121.7347,-6.186950617109383
6.358,3.5,3.6888794541139363,3,0.9523809523809523,NGAW2,37.365,-121.7273,37.4037,-122.176,-7.425357143027428
6.358,3.5,2.280339484046726,2,2.1052631578947367,NGAW2,37.365,-121.7273,37.3416,-121.6426,-5.394819676657407
6.358,3.5,2.7625383863862796,3,13.333333333333334,NGAW2,37.365,-121.7273,37.2874,-121.8642,-5.586694880763393
6.358,3.5,3.37314078387963,3,1.8181818181818181,NGAW2,37.365,-121.7273,37.6221,-121.757,-7.528498080536625
7.926,3.5,3.2335673736111907,3,1.6,NGAW2,37.4729,-121.8067,37.3025,-121.9798,-6.739665346379352
7.926,3.5,3.1978564576441255,4,1.9512195121951221,NGAW2,37.4729,-121.8067,37.2675,-121.8666,-6.751494541179533
7.926,3.5,3.264231526588998,3,1.5686274509803924,NGAW2,37.4729,-121.8067,37.2635,-121.9162,-6.654932544322964
7.926,3.5,3.00617753141553,4,3.0769230769230766,NGAW2,37.4729,-121.8067,37.3066,-121.8492,-6.226835043796712
7.926,3.5,3.201933104137889,4,2.5,NGAW2,37.4729,-121.8067,37.68,-121.739,-7.63051048299497
7.926,3.5,2.6275629501895237,4,1.4545454545454546,NGAW2,37.4729,-121.8067,37.417,-121.9154,-5.52278804811015
7.926,3.5,3.000222178826843,4,2.2857142857142856,NGAW2,37.4729,-121.8067,37.4072,-122.0,-6.348484693479362
7.926,3.5,3.2272407411998283,4,2.5806451612903225,NGAW2,37.4729,-121.8067,37.3942,-122.0604,-5.884162916633111
7.926,3.5,2.6026896854443837,3,2.857142857142857,NGAW2,37.4729,-121.8067,37.376,-121.8437,-6.915464015087107
7.926,3.5,3.3565486299932736,3,1.8604651162790697,NGAW2,37.4729,-121.8067,37.7174,-121.727,-7.979125038131394
7.926,3.5,2.449279472144849,3,3.6363636363636362,NGAW2,37.4729,-121.8067,37.414,-121.8709,-4.973155133287286
7.926,3.5,3.1552968432253294,3,2.2857142857142856,NGAW2,37.4729,-121.8067,37.3641,-122.0182,-6.56297196099115
7.926,3.5,3.242982900211434,4,1.8181818181818181,NGAW2,37.4729,-121.8067,37.4255,-122.0777,-5.561770543665774
7.926,3.5,2.7447035187502458,4,2.5806451612903225,NGAW2,37.4729,-121.8067,37.3833,-121.9109,-5.684697163393193
7.926,3.5,3.21124679770371,4,1.1267605633802817,NGAW2,37.4729,-121.8067,37.2854,-121.936,-6.708295589218753
7.926,3.5,3.0497468618602293,4,2.5,NGAW2,37.4729,-121.8067,37.3583,-121.9778,-6.17385778647107
7.926,3.5,3.2136622578153133,4,1.7777777777777777,NGAW2,37.4729,-121.8067,37.6887,-121.7835,-7.651734807550161
7.926,3.5,2.6762154775821916,3,2.6666666666666665,NGAW2,37.4729,-121.8067,37.5215,-121.9338,-5.494961889044056
7.926,3.5,3.3755376348815775,3,2.2222222222222223,NGAW2,37.4729,-121.8067,37.7294,-121.8335,-7.200731339895028
7.926,3.5,2.612273245708441,3,3.3333333333333335,NGAW2,37.4729,-121.8067,37.3729,-121.7689,-6.383827070217924
7.926,3.5,3.630720539940404,3,2.162162162162162,NGAW2,37.4729,-121.8067,37.7379,-122.0649,-7.640148613018966
7.926,3.5,3.5234150143864045,2,0.8,NGAW2,37.4729,-121.8067,37.2063,-121.9773,-7.093921015174777
7.926,3.5,3.5339784928959737,3,1.2121212121212122,NGAW2,37.4729,-121.8067,37.4037,-122.176,-6.3700264146944745
7.926,3.5,3.4294608469350147,3,1.7777777777777777,NGAW2,37.4729,-121.8067,37.284,-122.0502,-7.8473811702033505
7.926,3.5,3.071303460401065,2,2.4242424242424243,NGAW2,37.4729,-121.8067,37.3416,-121.6426,-6.455547180099884
7.926,3.5,3.1095072878128356,3,2.6666666666666665,NGAW2,37.4729,-121.8067,37.2874,-121.8642,-6.351305640870548
7.926,3.5,2.91180703861623,3,3.8095238095238093,NGAW2,37.4729,-121.8067,37.6221,-121.757,-7.669733915485795
9.63,3.73,3.322514859627687,3,2.3529411764705883,NGAW2,37.4822,-121.793,37.2635,-121.9162,-6.226154502322564
9.63,3.73,3.177220149599368,3,3.2,NGAW2,37.4822,-121.793,37.3182,-121.9435,-5.662365137387614
9.63,3.73,2.847812143477369,3,5.333333333333333,NGAW2,37.4822,-121.793,37.3466,-121.8077,-5.869350990595934
9.63,3.73,3.2891478778535324,4,4.0,NGAW2,37.4822,-121.793,37.3942,-122.0604,-4.725501089705421
9.63,3.73,2.7219531062712017,3,5.714285714285714,NGAW2,37.4822,-121.793,37.376,-121.8437,-5.7175141236903615
9.63,3.73,2.6004649904222727,3,7.2727272727272725,NGAW2,37.4822,-121.793,37.414,-121.8709,-4.093878270952774
9.63,3.73,3.3002714630721948,4,2.6666666666666665,NGAW2,37.4822,-121.793,37.4255,-122.0777,-5.126706969964517
9.63,3.73,3.2756341586868096,4,2.857142857142857,NGAW2,37.4822,-121.793,37.2854,-121.936,-5.707222284022801
9.63,3.73,3.2051824977361982,4,3.3333333333333335,NGAW2,37.4822,-121.793,37.6887,-121.7835,-6.756258116620442
9.63,3.73,2.7517480563679295,3,3.6363636363636362,NGAW2,37.4822,-121.793,37.5215,-121.9338,-4.55896431059917
9.63,3.73,3.18924101973851,4,2.7586206896551726,NGAW2,37.4822,-121.793,37.5585,-122.0345,-5.0617061921630695
9.63,3.73,3.505557396986398,3,1.702127659574468,NGAW2,37.4822,-121.793,37.6827,-122.06,-6.984633083582522
9.63,3.73,2.67000213346468,4,5.714285714285714,NGAW2,37.4822,-121.793,37.3964,-121.867,-4.436177903920534
9.63,3.73,3.6630486940794147,2,1.1111111111111112,NGAW2,37.4822,-121.793,37.1635,-121.6265,-7.273300879689064
9.63,3.73,2.2710944259026746,3,5.0,NGAW2,37.4822,-121.793,37.4504,-121.8004,-3.502472918883712
9.63,3.73,3.3690184832979204,3,2.5,NGAW2,37.4822,-121.793,37.7294,-121.8335,-6.437329238964395
9.63,3.73,2.7047112998366956,3,4.705882352941177,NGAW2,37.4822,-121.793,37.3729,-121.7689,-5.292907028855761
9.63,3.73,3.2827891506118534,4,1.2698412698412698,NGAW2,37.4822,-121.793,37.2961,-121.9605,-6.304876409833001
9.63,3.73,3.457892725338701,3,2.0,NGAW2,37.4822,-121.793,37.3196,-122.0736,-6.310323610362489
9.63,3.73,3.3484995926617063,4,3.8095238095238093,NGAW2,37.4822,-121.793,37.4021,-122.0854,-4.820956369233801
9.63,3.73,3.322514859627687,4,3.3333333333333335,NGAW2,37.4822,-121.793,37.3948,-122.0726,-5.503196728256665
9.63,3.73,3.2782761681496484,3,2.0512820512820515,NGAW2,37.4822,-121.793,37.3494,-122.0239,-5.890326292662875
9.63,3.73,3.463232772581608,3,1.7777777777777777,NGAW2,37.4822,-121.793,37.3702,-122.1135,-5.883318913494317
9.63,3.73,3.6238074573702215,3,2.1052631578947367,NGAW2,37.4822,-121.793,37.3186,-122.1531,-6.784371070335087
9.63,3.73,3.691874963093735,3,2.2222222222222223,NGAW2,37.4822,-121.793,37.1722,-122.0112,-5.859043921156412
9.63,3.73,3.5759906720353185,3,2.4242424242424243,NGAW2,37.4822,-121.793,37.4037,-122.176,-5.776124161456855
9.63,3.73,3.4852321106052293,3,2.962962962962963,NGAW2,37.4822,-121.793,37.284,-122.0502,-6.858823220118329
9.63,3.73,2.9085390618516134,3,13.333333333333334,NGAW2,37.4822,-121.793,37.6221,-121.757,-6.520378787925317
4.381,3.5,2.464703942470481,3,1.5686274509803924,NGAW2,35.5518,-120.797,35.636,-120.8698,-4.6547935071364295
5.807,3.9,3.0492730404820207,3,2.3529411764705883,NGAW2,35.6721,-121.0963,35.636,-120.8698,-5.4371236756861245
6.35,3.6,3.2684276036974484,4,1.8604651162790697,NGAW2,36.6809,-121.3013,36.5785,-121.0396,-6.548010950427573
6.35,3.6,2.217027204632399,3,2.162162162162162,NGAW2,36.6809,-121.3013,36.6181,-121.3147,-3.847989142859292
6.35,3.6,3.686626919060642,3,2.5,NGAW2,36.6809,-121.3013,36.3887,-121.5514,-6.442673115305504
6.35,3.6,3.728100167267218,2,1.3559322033898304,NGAW2,36.6809,-121.3013,37.0254,-121.4845,-7.7343561409004895
6.35,3.6,3.5450090836942345,3,1.7391304347826089,NGAW2,36.6809,-121.3013,36.8268,-121.6435,-6.8336956651405165
6.35,3.6,3.5975861956675455,2,2.7586206896551726,NGAW2,36.6809,-121.3013,37.008,-121.287,-7.5678429956561555
6.35,3.6,2.8100049236252036,2,1.4814814814814814,NGAW2,36.6809,-121.3013,36.764,-121.4472,-5.2719779156186695
